0,1,2,3
65.3,25.9,65.2,25.8
62.4,25.9,62.5,26.0
62.5,26.0,62.6,25.9
62.6,25.9,62.5,25.8
53.7,25.9,53.8,26.0
53.8,26.0,53.9,26.0
53.9,26.0,54.0,25.9
54.0,25.9,53.9,25.8
53.9,25.8,53.8,25.8
52.8,25.9,52.9,26.0
52.9,26.0,53.1,26.0
53.1,26.0,53.2,25.9
53.2,25.9,53.1,25.8
53.1,25.8,52.9,25.8
48.8,25.9,48.9,26.0
48.9,26.0,49.0,25.9
49.0,25.9,49.0,25.8
49.0,25.8,48.9,25.7
48.9,25.7,48.8,25.8
48.0,25.9,48.1,26.0
48.1,26.0,48.2,26.0
48.2,26.0,48.3,25.9
48.3,25.9,48.2,25.8
48.2,25.8,48.1,25.8
28.1,25.9,28.2,26.0
28.2,26.0,28.3,25.9
28.3,25.9,28.2,25.8
117.5,26.0,117.6,26.1
117.6,26.1,117.7,26.0
117.7,26.0,117.7,25.9
117.7,25.9,117.6,25.8
117.6,25.8,117.5,25.9
91.0,26.0,91.1,26.1
91.1,26.1,91.2,26.0
91.2,26.0,91.2,25.9
91.2,25.9,91.1,25.8
91.1,25.8,91.0,25.9
63.2,26.0,63.3,26.1
63.3,26.1,63.5,25.9
63.5,25.9,63.3,25.7
63.3,25.7,63.2,25.8
63.2,25.8,63.1,25.8
63.1,25.8,63.0,25.7
63.0,25.7,62.9,25.7
62.9,25.7,62.8,25.8
62.8,25.8,62.8,25.9
62.8,25.9,62.9,26.0
55.2,26.0,55.3,26.1
55.3,26.1,55.4,26.0
55.4,26.0,55.4,23.9
55.4,23.9,55.3,23.8
55.3,23.8,55.2,23.9
55.2,23.9,55.2,24.2
55.2,24.2,55.1,24.2
55.1,24.2,55.0,24.3
55.0,24.3,54.3,24.3
54.3,24.3,54.2,24.4
54.2,24.4,54.3,24.5
54.3,24.5,54.8,24.5
54.8,24.5,54.9,24.6
54.9,24.6,55.1,24.6
55.1,24.6,55.1,24.8
55.1,24.8,55.2,24.9
55.2,24.9,55.1,25.0
55.1,25.0,55.1,25.6
55.1,25.6,55.2,25.7
29.6,26.0,29.7,26.1
29.7,26.1,29.9,25.9
29.9,25.9,29.9,25.7
29.9,25.7,29.8,25.6
29.8,25.6,29.7,25.6
29.7,25.6,29.6,25.7
27.4,26.0,27.5,26.1
27.5,26.1,27.8,26.1
27.8,26.1,27.9,26.0
27.9,26.0,27.9,25.9
27.9,25.9,27.8,25.8
27.8,25.8,27.5,25.8
27.5,25.8,27.4,25.9
11.5,26.0,11.6,26.1
11.6,26.1,11.7,26.1
11.7,26.1,11.8,26.0
11.8,26.0,11.7,25.9
11.7,25.9,11.6,25.9
65.2,26.1,65.3,26.2
65.3,26.2,65.4,26.1
65.4,26.1,65.4,26.0
65.4,26.0,65.3,25.9
65.3,25.9,65.2,26.0
30.2,26.1,30.3,26.2
30.3,26.2,30.4,26.1
30.4,26.1,30.4,24.5
30.4,24.5,30.5,24.4
30.5,24.4,30.4,24.3
30.4,24.3,30.4,23.9
30.4,23.9,30.3,23.8
30.3,23.8,30.1,24.0
30.1,24.0,30.1,24.3
30.1,24.3,30.2,24.4
123.5,26.2,123.6,26.3
123.6,26.3,123.7,26.2
123.7,26.2,123.7,25.8
123.7,25.8,123.5,25.6
123.5,25.6,121.4,25.6
121.4,25.6,121.3,25.7
121.3,25.7,121.3,25.8
121.3,25.8,121.2,25.8
121.2,25.8,121.0,26.0
121.0,26.0,121.1,26.1
121.1,26.1,121.5,26.1
121.5,26.1,121.7,25.9
121.7,25.9,123.4,25.9
123.4,25.9,123.5,26.0
76.7,26.2,76.8,26.3
76.8,26.3,76.9,26.2
76.9,26.2,76.9,25.9
76.9,25.9,76.8,25.8
76.8,25.8,76.7,25.9
62.2,26.3,62.3,26.4
62.3,26.4,62.4,26.3
62.4,26.3,62.4,25.8
62.4,25.8,62.3,25.7
62.3,25.7,59.7,25.7
59.7,25.7,59.6,25.8
59.6,25.8,59.6,25.9
59.6,25.9,59.7,26.0
59.7,26.0,59.9,26.0
59.9,26.0,60.0,26.1
60.0,26.1,60.1,26.0
60.1,26.0,60.3,26.0
60.3,26.0,60.4,26.1
60.4,26.1,60.7,26.1
60.7,26.1,60.8,26.0
60.8,26.0,60.9,26.1
60.9,26.1,61.1,26.1
61.1,26.1,61.2,26.0
61.2,26.0,61.3,26.1
61.3,26.1,61.4,26.1
61.4,26.1,61.5,26.0
61.5,26.0,62.2,26.0
123.6,26.4,123.7,26.5
123.7,26.5,123.8,26.4
123.8,26.4,123.7,26.3
121.4,26.4,121.5,26.5
121.5,26.5,121.6,26.4
121.6,26.4,121.5,26.3
123.7,26.5,123.8,26.6
123.8,26.6,123.9,26.5
123.9,26.5,123.8,26.4
120.6,26.5,120.7,26.6
120.7,26.6,121.3,26.6
121.3,26.6,121.4,26.5
121.4,26.5,121.3,26.4
121.3,26.4,120.7,26.4
120.4,26.5,120.5,26.6
120.5,26.6,120.6,26.5
120.6,26.5,120.5,26.4
119.5,26.5,119.6,26.6
119.6,26.6,119.7,26.5
119.7,26.5,119.7,26.3
119.7,26.3,120.4,26.3
120.4,26.3,120.5,26.2
120.5,26.2,120.5,26.0
120.5,26.0,120.3,25.8
120.3,25.8,120.0,25.8
120.0,25.8,119.9,25.9
119.9,25.9,119.5,25.9
119.5,25.9,119.4,25.8
119.4,25.8,118.7,25.8
118.7,25.8,118.6,25.9
118.6,25.9,118.1,25.9
118.1,25.9,117.9,26.1
117.9,26.1,118.1,26.3
118.1,26.3,119.5,26.3
116.6,26.5,116.7,26.6
116.7,26.6,117.4,26.6
117.4,26.6,117.6,26.4
117.6,26.4,117.5,26.3
117.5,26.3,116.9,26.3
116.9,26.3,116.8,26.2
116.8,26.2,116.8,25.8
116.8,25.8,116.9,25.7
116.9,25.7,116.8,25.6
116.8,25.6,116.8,25.5
116.8,25.5,116.7,25.4
116.7,25.4,116.6,25.5
113.9,26.5,114.0,26.6
114.0,26.6,115.6,26.6
115.6,26.6,115.8,26.4
115.8,26.4,115.7,26.3
115.7,26.3,114.5,26.3
114.5,26.3,114.4,26.4
114.4,26.4,114.0,26.4
113.0,26.5,113.1,26.6
113.1,26.6,113.8,26.6
113.8,26.6,113.9,26.5
113.9,26.5,113.8,26.4
113.8,26.4,113.5,26.4
113.5,26.4,113.6,26.3
113.6,26.3,113.8,26.3
113.8,26.3,113.9,26.2
113.9,26.2,113.8,26.1
113.8,26.1,113.6,26.1
113.6,26.1,113.4,25.9
113.4,25.9,113.3,26.0
113.3,26.0,113.3,26.3
113.3,26.3,113.2,26.3
81.6,26.5,81.7,26.6
81.7,26.6,87.2,26.6
87.2,26.6,87.3,26.5
87.3,26.5,87.3,26.4
87.3,26.4,87.2,26.3
87.2,26.3,87.2,26.1
87.2,26.1,87.3,26.0
87.3,26.0,87.3,25.8
87.3,25.8,87.2,25.7
87.2,25.7,87.1,25.8
87.1,25.8,87.1,25.9
87.1,25.9,87.0,26.0
87.0,26.0,87.0,26.2
87.0,26.2,86.9,26.3
86.9,26.3,84.3,26.3
84.3,26.3,84.3,24.3
84.3,24.3,84.4,24.2
84.4,24.2,84.4,24.0
84.4,24.0,84.3,23.9
84.3,23.9,84.3,23.1
84.3,23.1,84.4,23.0
84.4,23.0,84.4,22.2
84.4,22.2,84.5,22.3
84.5,22.3,84.6,22.2
84.6,22.2,84.6,22.1
84.6,22.1,84.5,22.0
84.5,22.0,84.4,22.0
84.4,22.0,84.4,21.7
84.4,21.7,84.3,21.6
84.3,21.6,84.3,21.4
84.3,21.4,86.3,21.4
86.3,21.4,86.4,21.3
86.4,21.3,86.4,21.1
86.4,21.1,86.3,21.0
86.3,21.0,85.7,21.0
85.7,21.0,85.6,21.1
85.6,21.1,85.3,21.1
85.3,21.1,85.2,21.0
85.2,21.0,84.3,21.0
84.3,21.0,84.3,20.9
84.3,20.9,84.4,20.8
84.4,20.8,84.3,20.7
84.3,20.7,84.3,17.9
84.3,17.9,84.5,17.9
84.5,17.9,84.6,17.8
84.6,17.8,84.9,17.8
84.9,17.8,85.0,17.9
85.0,17.9,87.1,17.9
87.1,17.9,87.2,17.8
87.2,17.8,87.2,17.6
87.2,17.6,87.1,17.5
87.1,17.5,86.7,17.5
86.7,17.5,86.7,16.9
86.7,16.9,86.6,16.8
86.6,16.8,86.5,16.9
86.5,16.9,86.5,17.5
86.5,17.5,86.4,17.6
86.4,17.6,86.3,17.5
86.3,17.5,86.0,17.5
86.0,17.5,85.9,17.6
85.9,17.6,85.8,17.6
85.8,17.6,85.7,17.5
85.7,17.5,85.6,17.6
85.6,17.6,84.3,17.6
84.3,17.6,84.3,17.5
84.3,17.5,84.2,17.4
84.2,17.4,84.0,17.6
84.0,17.6,84.0,18.8
84.0,18.8,83.9,18.9
83.9,18.9,83.7,18.7
83.7,18.7,83.7,18.0
83.7,18.0,83.8,17.9
83.8,17.9,83.8,17.6
83.8,17.6,83.7,17.5
83.7,17.5,83.7,17.1
83.7,17.1,83.8,17.0
83.8,17.0,83.8,16.9
83.8,16.9,83.9,16.9
83.9,16.9,84.0,16.8
84.0,16.8,84.1,16.8
84.1,16.8,84.2,16.7
84.2,16.7,84.1,16.6
84.1,16.6,83.5,16.6
83.5,16.6,83.4,16.7
83.4,16.7,83.3,16.6
83.3,16.6,82.6,16.6
82.6,16.6,82.5,16.7
82.5,16.7,80.5,16.7
80.5,16.7,80.3,16.5
80.3,16.5,80.2,16.6
80.2,16.6,80.0,16.6
80.0,16.6,79.9,16.7
79.9,16.7,79.9,16.8
79.9,16.8,80.1,17.0
80.1,17.0,83.4,17.0
83.4,17.0,83.4,26.3
83.4,26.3,81.8,26.3
81.8,26.3,81.8,26.1
81.8,26.1,81.9,26.0
81.9,26.0,81.9,25.5
81.9,25.5,81.8,25.4
81.8,25.4,81.7,25.4
81.7,25.4,81.6,25.5
83.8,19.2,83.8,19.1
83.8,19.1,83.9,19.1
83.9,19.1,83.9,19.2
83.8,26.3,83.7,26.2
83.7,26.2,83.7,25.3
83.7,25.3,83.8,25.2
83.8,25.2,83.8,25.1
83.8,25.1,83.7,25.0
83.7,25.0,83.8,24.9
83.8,24.9,83.7,24.8
83.7,24.8,83.7,24.4
83.7,24.4,83.8,24.4
83.8,24.4,83.9,24.3
83.9,24.3,83.9,24.2
83.9,24.2,83.8,24.1
83.8,24.1,83.8,24.0
83.8,24.0,83.9,23.9
83.9,23.9,83.8,23.8
83.8,23.8,83.7,23.8
83.7,23.8,83.7,19.4
83.7,19.4,83.9,19.4
83.9,19.4,84.0,19.5
84.0,19.5,84.0,22.1
84.0,22.1,84.1,22.2
84.1,22.2,84.1,22.8
84.1,22.8,84.0,22.9
84.0,22.9,84.1,23.0
84.1,23.0,84.1,23.8
84.1,23.8,83.9,24.0
83.9,24.0,83.9,24.3
83.9,24.3,84.0,24.4
84.0,24.4,84.0,26.3
76.8,26.5,76.9,26.6
76.9,26.6,80.9,26.6
80.9,26.6,81.0,26.5
81.0,26.5,81.0,26.4
81.0,26.4,80.9,26.3
80.9,26.3,77.0,26.3
77.0,26.3,76.9,26.2
76.9,26.2,76.8,26.3
73.4,26.5,73.5,26.6
73.5,26.6,73.9,26.6
73.9,26.6,74.0,26.5
74.0,26.5,73.9,26.4
73.9,26.4,73.9,26.3
73.9,26.3,74.0,26.2
74.0,26.2,74.0,26.1
74.0,26.1,74.0,26.3
74.0,26.3,74.1,26.4
74.1,26.4,74.0,26.5
74.0,26.5,74.1,26.6
74.1,26.6,76.1,26.6
76.1,26.6,76.2,26.5
76.2,26.5,76.2,26.3
76.2,26.3,76.1,26.2
76.1,26.2,76.1,26.0
76.1,26.0,76.2,25.9
76.2,25.9,76.0,25.7
76.0,25.7,75.9,25.8
75.9,25.8,75.9,26.2
75.9,26.2,75.8,26.3
75.8,26.3,74.4,26.3
74.4,26.3,74.4,25.9
74.4,25.9,74.3,25.8
74.3,25.8,74.2,25.8
74.2,25.8,74.2,17.4
74.2,17.4,74.3,17.3
74.3,17.3,74.2,17.2
74.2,17.2,74.1,17.2
74.1,17.2,74.0,17.1
74.0,17.1,73.9,17.1
73.9,17.1,73.9,16.9
73.9,16.9,73.8,16.8
73.8,16.8,73.6,16.8
73.6,16.8,73.5,16.7
73.5,16.7,73.2,16.7
73.2,16.7,73.0,16.9
73.0,16.9,73.1,17.0
73.1,17.0,73.6,17.0
73.6,17.0,73.6,17.3
73.6,17.3,73.8,17.5
73.8,17.5,73.8,25.8
73.8,25.8,73.6,25.8
73.6,25.8,73.4,26.0
69.4,26.5,69.5,26.6
69.5,26.6,70.3,26.6
70.3,26.6,70.4,26.5
70.4,26.5,70.3,26.4
70.3,26.4,69.5,26.4
65.4,26.6,69.3,26.6
69.3,26.6,69.4,26.5
69.4,26.5,69.3,26.4
69.3,26.4,66.7,26.4
66.7,26.4,66.7,26.1
66.7,26.1,71.3,26.1
71.3,26.1,71.4,26.2
71.4,26.2,71.4,26.5
71.4,26.5,71.5,26.6
71.5,26.6,71.8,26.6
71.8,26.6,72.0,26.4
72.0,26.4,72.0,26.3
72.0,26.3,71.9,26.2
71.9,26.2,71.8,26.2
71.8,26.2,71.7,26.3
71.7,26.3,71.6,26.3
71.6,26.3,71.6,26.2
71.6,26.2,71.7,26.1
71.7,26.1,71.8,26.2
71.8,26.2,72.0,26.2
72.0,26.2,72.0,26.3
72.0,26.3,72.1,26.4
72.1,26.4,72.0,26.5
72.0,26.5,72.1,26.6
72.1,26.6,72.7,26.6
72.7,26.6,72.8,26.5
72.8,26.5,72.8,26.2
72.8,26.2,72.7,26.1
72.7,26.1,72.6,26.1
72.6,26.1,72.5,26.2
72.5,26.2,72.5,26.3
72.5,26.3,72.4,26.3
72.4,26.3,72.4,26.0
72.4,26.0,72.2,25.8
72.2,25.8,65.8,25.8
65.8,25.8,65.7,25.9
65.7,25.9,65.7,26.2
65.7,26.2,65.6,26.3
65.6,26.3,65.4,26.3
65.4,26.3,65.3,26.2
65.3,26.2,65.2,26.3
65.2,26.3,65.2,26.4
66.2,26.3,66.2,26.2
66.2,26.2,66.3,26.1
66.3,26.1,66.4,26.2
66.4,26.2,66.3,26.3
66.0,26.4,66.0,26.2
63.7,26.5,63.8,26.6
63.8,26.6,64.4,26.6
64.4,26.6,64.5,26.5
64.5,26.5,64.6,26.5
64.6,26.5,64.7,26.4
64.7,26.4,64.5,26.2
64.5,26.2,64.5,23.8
64.5,23.8,64.4,23.7
64.4,23.7,64.3,23.7
64.3,23.7,64.2,23.8
64.2,23.8,63.8,23.8
63.8,23.8,63.6,24.0
63.6,24.0,63.6,24.2
63.6,24.2,63.7,24.3
63.7,24.3,63.8,24.3
63.8,24.3,63.9,24.4
63.9,24.4,64.1,24.4
64.1,24.4,64.1,25.9
64.1,25.9,63.9,25.9
63.9,25.9,63.8,25.8
63.8,25.8,63.8,25.7
63.8,25.7,63.9,25.6
63.9,25.6,63.9,25.5
63.9,25.5,63.8,25.4
63.8,25.4,63.6,25.6
63.6,25.6,63.6,26.0
63.6,26.0,63.7,26.1
63.7,26.1,64.0,26.1
64.0,26.1,64.1,26.2
64.1,26.2,64.0,26.3
64.0,26.3,63.8,26.3
63.8,26.3,63.7,26.4
64.0,24.2,64.0,24.0
64.0,24.0,64.1,24.0
64.1,24.0,64.1,24.2
62.4,26.5,62.5,26.6
62.5,26.6,62.6,26.5
62.6,26.5,62.5,26.4
61.1,26.5,61.2,26.6
61.2,26.6,61.3,26.5
61.3,26.5,61.2,26.4
60.8,26.5,60.9,26.6
60.9,26.6,61.0,26.5
61.0,26.5,60.9,26.4
59.6,26.5,59.7,26.6
59.7,26.6,59.8,26.6
59.8,26.6,59.9,26.5
59.9,26.5,59.8,26.4
59.8,26.4,59.7,26.4
58.9,26.6,59.3,26.6
59.3,26.6,59.4,26.5
59.4,26.5,59.4,26.4
59.4,26.4,59.3,26.3
59.3,26.3,58.8,26.3
58.8,26.3,58.7,26.4
57.8,26.5,57.9,26.6
57.9,26.6,58.4,26.6
58.4,26.6,58.5,26.5
58.5,26.5,58.5,26.4
58.5,26.4,58.4,26.3
58.4,26.3,58.1,26.3
58.1,26.3,58.1,25.5
58.1,25.5,58.2,25.5
58.2,25.5,58.3,25.6
58.3,25.6,58.4,25.6
58.4,25.6,58.5,25.5
58.5,25.5,58.2,25.2
58.2,25.2,58.0,25.2
58.0,25.2,57.9,25.1
57.9,25.1,57.8,25.2
57.8,25.2,57.7,25.2
57.7,25.2,57.6,25.3
57.6,25.3,57.8,25.5
57.8,25.5,57.8,26.2
57.8,26.2,57.9,26.3
57.9,26.3,57.9,26.4
57.1,26.5,57.2,26.6
57.2,26.6,57.7,26.6
57.7,26.6,57.9,26.4
57.9,26.4,57.8,26.3
57.8,26.3,57.2,26.3
57.2,26.3,57.1,26.4
39.4,26.5,39.5,26.6
39.5,26.6,40.4,26.6
40.4,26.6,40.5,26.5
40.5,26.5,40.5,26.4
40.5,26.4,40.4,26.3
40.4,26.3,40.4,25.9
40.4,25.9,40.3,25.8
40.3,25.8,40.1,25.8
40.1,25.8,40.2,25.7
40.2,25.7,40.2,22.5
40.2,22.5,40.1,22.4
40.1,22.4,40.1,22.0
40.1,22.0,40.2,21.9
40.2,21.9,40.2,17.6
40.2,17.6,40.1,17.5
40.1,17.5,40.2,17.4
40.2,17.4,40.2,17.6
40.2,17.6,40.3,17.7
40.3,17.7,40.4,17.6
40.4,17.6,40.4,17.2
40.4,17.2,40.5,17.1
40.5,17.1,40.5,16.9
40.5,16.9,40.4,16.8
40.4,16.8,40.4,16.7
40.4,16.7,40.3,16.6
40.3,16.6,40.2,16.7
40.2,16.7,40.2,16.8
40.2,16.8,40.1,16.9
40.1,16.9,40.1,17.2
40.1,17.2,39.8,17.2
39.8,17.2,39.7,17.3
39.7,17.3,39.7,20.4
39.7,20.4,39.8,20.5
39.8,20.5,39.8,20.9
39.8,20.9,39.7,21.0
39.7,21.0,39.7,21.2
39.7,21.2,39.8,21.3
39.8,21.3,39.8,21.4
39.8,21.4,39.7,21.5
39.7,21.5,39.7,23.2
39.7,23.2,39.8,23.3
39.8,23.3,39.7,23.4
39.7,23.4,39.7,25.8
39.7,25.8,39.6,25.8
39.6,25.8,39.4,26.0
39.8,26.3,39.8,26.1
39.8,26.1,39.9,26.2
39.9,26.2,40.1,26.2
40.1,26.2,40.0,26.3
34.5,26.6,38.7,26.6
38.7,26.6,38.8,26.5
38.8,26.5,38.8,26.4
38.8,26.4,38.7,26.3
38.7,26.3,38.7,26.2
38.7,26.2,38.6,26.1
38.6,26.1,38.5,26.2
38.5,26.2,38.5,26.3
38.5,26.3,34.9,26.3
34.9,26.3,34.8,26.2
34.8,26.2,34.8,17.0
34.8,17.0,38.5,17.0
38.5,17.0,38.6,17.1
38.6,17.1,38.8,16.9
38.8,16.9,38.6,16.7
38.6,16.7,38.5,16.7
38.5,16.7,38.4,16.6
38.4,16.6,38.2,16.6
38.2,16.6,38.1,16.7
38.1,16.7,37.2,16.7
37.2,16.7,37.1,16.6
37.1,16.6,37.0,16.6
37.0,16.6,36.9,16.7
36.9,16.7,34.9,16.7
34.9,16.7,34.8,16.8
34.8,16.8,34.7,16.8
34.7,16.8,34.5,16.6
34.5,16.6,34.4,16.7
34.4,16.7,34.4,17.5
34.4,17.5,34.3,17.6
34.3,17.6,34.3,17.8
34.3,17.8,34.4,17.9
34.4,17.9,34.4,20.1
34.4,20.1,34.3,20.2
34.3,20.2,34.3,20.5
34.3,20.5,34.4,20.6
34.4,20.6,34.4,25.3
34.4,25.3,34.3,25.4
34.3,25.4,34.2,25.4
34.2,25.4,34.1,25.5
34.1,25.5,34.2,25.6
34.2,25.6,34.3,25.6
34.3,25.6,34.3,25.7
34.3,25.7,34.4,25.8
34.4,25.8,34.4,26.3
34.4,26.3,34.3,26.4
28.0,26.5,28.1,26.6
28.1,26.6,28.6,26.6
28.6,26.6,28.8,26.4
28.8,26.4,28.7,26.3
28.7,26.3,28.3,26.3
28.3,26.3,28.3,26.2
28.3,26.2,28.2,26.1
28.2,26.1,28.1,26.2
28.1,26.2,28.1,26.4
26.3,26.5,26.4,26.6
26.4,26.6,27.9,26.6
27.9,26.6,28.0,26.5
28.0,26.5,28.0,26.4
28.0,26.4,27.9,26.3
27.9,26.3,27.6,26.3
27.6,26.3,27.5,26.2
27.5,26.2,27.4,26.3
27.4,26.3,27.4,26.4
27.4,26.4,26.4,26.4
25.6,26.5,25.7,26.6
25.7,26.6,26.0,26.6
26.0,26.6,26.1,26.5
26.1,26.5,26.0,26.4
26.0,26.4,25.7,26.4
24.5,26.5,24.6,26.6
24.6,26.6,24.7,26.6
24.7,26.6,24.8,26.5
24.8,26.5,24.7,26.4
24.7,26.4,24.6,26.4
24.0,26.5,24.1,26.6
24.1,26.6,24.2,26.5
24.2,26.5,24.2,26.4
24.2,26.4,24.1,26.3
24.1,26.3,24.0,26.4
21.8,26.5,21.9,26.6
21.9,26.6,22.0,26.5
22.0,26.5,21.9,26.4
17.8,26.5,17.9,26.6
17.9,26.6,20.8,26.6
20.8,26.6,20.9,26.5
20.9,26.5,20.8,26.4
20.8,26.4,20.4,26.4
20.4,26.4,20.4,26.1
20.4,26.1,22.1,26.1
22.1,26.1,22.2,26.2
22.2,26.2,22.3,26.2
22.3,26.2,22.4,26.1
22.4,26.1,22.4,26.3
22.4,26.3,22.3,26.2
22.3,26.2,22.2,26.3
22.2,26.3,22.2,26.5
22.2,26.5,22.3,26.6
22.3,26.6,22.6,26.6
22.6,26.6,22.8,26.4
22.8,26.4,22.7,26.3
22.7,26.3,22.7,26.2
22.7,26.2,22.8,26.1
22.8,26.1,26.2,26.1
26.2,26.1,26.3,26.0
26.3,26.0,26.3,25.5
26.3,25.5,26.4,25.4
26.4,25.4,26.4,24.9
26.4,24.9,26.6,24.9
26.6,24.9,26.7,24.8
26.7,24.8,26.7,24.9
26.7,24.9,26.8,25.0
26.8,25.0,26.9,24.9
26.9,24.9,27.6,24.9
27.6,24.9,27.7,25.0
27.7,25.0,27.9,25.0
27.9,25.0,28.1,24.8
28.1,24.8,28.1,24.1
28.1,24.1,28.2,24.0
28.2,24.0,28.2,23.9
28.2,23.9,28.1,23.8
28.1,23.8,28.1,20.4
28.1,20.4,28.0,20.3
28.0,20.3,28.1,20.2
28.1,20.2,29.7,20.2
29.7,20.2,29.8,20.1
29.8,20.1,29.8,20.0
29.8,20.0,29.7,19.9
29.7,19.9,27.2,19.9
27.2,19.9,27.1,19.8
27.1,19.8,27.0,19.8
27.0,19.8,26.9,19.9
26.9,19.9,26.3,19.9
26.3,19.9,26.4,19.8
26.4,19.8,26.4,17.1
26.4,17.1,26.3,17.0
26.3,17.0,28.5,17.0
28.5,17.0,28.6,16.9
28.6,16.9,28.7,16.9
28.7,16.9,28.9,16.7
28.9,16.7,28.7,16.5
28.7,16.5,27.7,16.5
27.7,16.5,27.6,16.6
27.6,16.6,26.4,16.6
26.4,16.6,26.3,16.7
26.3,16.7,26.3,16.8
26.3,16.8,26.1,16.6
26.1,16.6,25.7,16.6
25.7,16.6,25.6,16.7
25.6,16.7,25.4,16.7
25.4,16.7,25.3,16.6
25.3,16.6,22.1,16.6
22.1,16.6,21.9,16.8
21.9,16.8,21.9,16.9
21.9,16.9,22.0,17.0
22.0,17.0,26.0,17.0
26.0,17.0,26.0,20.8
26.0,20.8,26.1,20.9
26.1,20.9,26.1,21.0
26.1,21.0,26.0,21.1
26.0,21.1,26.0,21.2
26.0,21.2,26.1,21.3
26.1,21.3,26.1,22.2
26.1,22.2,26.0,22.3
26.0,22.3,26.0,22.4
26.0,22.4,26.1,22.5
26.1,22.5,26.1,22.6
26.1,22.6,26.0,22.7
26.0,22.7,26.1,22.8
26.1,22.8,26.1,24.9
26.1,24.9,26.0,25.0
26.0,25.0,26.0,25.8
26.0,25.8,23.7,25.8
23.7,25.8,23.7,25.5
23.7,25.5,23.6,25.4
23.6,25.4,23.5,25.4
23.5,25.4,23.4,25.5
23.4,25.5,23.4,25.8
23.4,25.8,18.4,25.8
18.4,25.8,18.3,25.9
18.3,25.9,18.3,26.0
18.3,26.0,18.2,26.1
18.2,26.1,18.2,26.2
18.2,26.2,18.3,26.3
18.3,26.3,18.1,26.3
18.1,26.3,18.0,26.2
18.0,26.2,17.9,26.2
17.9,26.2,17.8,26.3
26.4,24.6,26.4,24.3
26.4,24.3,26.3,24.2
26.3,24.2,26.3,23.9
26.3,23.9,26.4,23.8
26.4,23.8,26.4,22.9
26.4,22.9,26.3,22.8
26.3,22.8,26.3,22.7
26.3,22.7,26.4,22.6
26.4,22.6,26.4,22.5
26.4,22.5,26.3,22.4
26.3,22.4,26.3,22.2
26.3,22.2,26.4,22.1
26.4,22.1,26.3,22.0
26.3,22.0,26.3,21.8
26.3,21.8,26.4,21.7
26.4,21.7,26.3,21.6
26.3,21.6,26.3,20.2
26.3,20.2,27.7,20.2
27.7,20.2,27.7,23.8
27.7,23.8,27.6,23.8
27.6,23.8,27.5,23.9
27.5,23.9,27.6,24.0
27.6,24.0,27.7,24.0
27.7,24.0,27.8,24.1
27.8,24.1,27.8,24.2
27.8,24.2,27.7,24.3
27.7,24.3,27.7,24.6
18.7,26.3,18.7,26.1
18.7,26.1,19.7,26.1
19.7,26.1,19.7,26.3
20.0,26.4,20.0,26.2
20.0,26.2,20.1,26.1
20.1,26.1,20.2,26.2
20.2,26.2,20.2,26.4
15.8,26.5,15.9,26.6
15.9,26.6,17.0,26.6
17.0,26.6,17.2,26.4
17.2,26.4,17.2,26.3
17.2,26.3,17.1,26.2
17.1,26.2,17.1,25.4
17.1,25.4,17.0,25.3
17.0,25.3,17.0,23.9
17.0,23.9,16.9,23.8
16.9,23.8,16.9,23.4
16.9,23.4,17.0,23.3
17.0,23.3,17.0,23.0
17.0,23.0,16.9,22.9
16.9,22.9,16.7,23.1
16.7,23.1,16.7,23.5
16.7,23.5,16.6,23.6
16.6,23.6,16.6,25.1
16.6,25.1,13.4,25.1
13.4,25.1,13.3,25.2
13.3,25.2,13.3,25.4
13.3,25.4,13.4,25.5
13.4,25.5,13.4,26.2
13.4,26.2,13.5,26.3
13.5,26.3,13.6,26.2
13.6,26.2,13.6,25.5
13.6,25.5,14.3,25.5
14.3,25.5,14.5,25.3
14.5,25.3,14.6,25.4
14.6,25.4,16.3,25.4
16.3,25.4,16.4,25.3
16.4,25.3,16.6,25.3
16.6,25.3,16.6,25.4
16.6,25.4,16.7,25.5
16.7,25.5,16.7,26.3
16.7,26.3,16.0,26.3
4.2,26.5,4.3,26.6
4.3,26.6,4.4,26.6
4.4,26.6,4.5,26.5
4.5,26.5,4.4,26.4
4.4,26.4,4.3,26.4
95.0,26.6,95.1,26.7
95.1,26.7,99.2,26.7
99.2,26.7,99.3,26.6
99.3,26.6,99.3,26.2
99.3,26.2,99.2,26.1
99.2,26.1,99.1,26.1
99.1,26.1,99.0,26.2
99.0,26.2,99.0,26.3
99.0,26.3,95.3,26.3
95.3,26.3,95.2,26.2
95.2,26.2,95.1,26.2
95.1,26.2,95.0,26.3
94.7,26.6,94.8,26.7
94.8,26.7,94.9,26.6
94.9,26.6,94.8,26.5
93.2,26.6,93.3,26.7
93.3,26.7,94.4,26.7
94.4,26.7,94.5,26.6
94.5,26.6,94.4,26.5
94.4,26.5,94.4,26.3
94.4,26.3,94.3,26.2
94.3,26.2,94.3,26.0
94.3,26.0,94.4,25.9
94.4,25.9,94.2,25.7
94.2,25.7,94.1,25.8
94.1,25.8,94.1,25.9
94.1,25.9,94.0,26.0
94.0,26.0,94.1,26.1
94.1,26.1,94.1,26.2
94.1,26.2,94.0,26.3
94.0,26.3,93.6,26.3
93.6,26.3,93.5,26.2
93.5,26.2,93.4,26.2
93.4,26.2,93.2,26.4
90.7,26.6,90.8,26.7
